,Date,,Message,Code,Parameter_From,Parameter_To
293,30/4/2018 6:43:37 PM,2,Button Change: SAMPLE is to ON,261,1,
294,30/4/2018 6:43:42 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
295,30/4/2018 6:43:42 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
296,30/4/2018 6:43:46 PM,2,Button Change: NORMAL is to ON,257,1,
297,30/4/2018 6:43:46 PM,2,Button Change: SAMPLE is to OFF,261,0,
298,30/4/2018 6:43:58 PM,3,Error Message: Abnormal feed deflection is Occurred,32,1,
299,30/4/2018 6:44:28 PM,3,Error Message: Abnormal feed deflection is Cancel,32,0,
300,30/4/2018 6:44:32 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
301,30/4/2018 6:44:33 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
302,30/4/2018 6:45:39 PM,3,Error Message: Side 1 No seal is Occurred,47,1,
303,30/4/2018 6:46:21 PM,3,Error Message: Side 1 No seal is Cancel,47,0,
304,30/4/2018 6:46:21 PM,3,Error Message: Side 1 No seal is Occurred,47,1,
305,30/4/2018 6:46:22 PM,3,Error Message: Side 1 No seal is Cancel,47,0,
306,30/4/2018 6:46:23 PM,3,Error Message: Side 1 No seal is Occurred,47,1,
307,30/4/2018 6:46:24 PM,3,Error Message: Side 1 No seal is Cancel,47,0,
308,30/4/2018 6:46:42 PM,3,Error Message: Wire overload is Occurred,27,1,
309,30/4/2018 6:46:51 PM,3,Error Message: Wire overload is Cancel,27,0,
310,30/4/2018 6:46:55 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
311,30/4/2018 6:46:56 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
312,30/4/2018 7:03:22 PM,10,Bank Load: Bank change into 1383,1383,,
313,30/4/2018 7:03:23 PM,1,Work Data Change: Wire Length Correction 2 is from 1.3 to 0.0,2562,1.3,0
314,30/4/2018 7:03:23 PM,2,Button Change: Crimp 1 Switch is to OFF,1281,0,
315,30/4/2018 7:03:23 PM,2,Button Change: Crimp 2 Switch is to OFF,1282,0,
316,30/4/2018 7:03:23 PM,2,Button Change: Detection status of crimp error 1 is to OFF,2575,0,
317,30/4/2018 7:03:23 PM,2,Button Change: Detection status of no terminal 1 is to OFF,2577,0,
318,30/4/2018 7:03:23 PM,2,Button Change: Detection status of terminal overload 1 is to OFF,2579,0,
319,30/4/2018 7:03:23 PM,2,Button Change: Strip 1 is to OFF,769,0,
320,30/4/2018 7:03:23 PM,2,Button Change: Crimp 1 is to OFF,770,0,
321,30/4/2018 7:03:23 PM,2,Button Change: Seal 1 is to OFF,771,0,
322,30/4/2018 7:03:23 PM,2,Button Change: Detection status of crimp error 2 is to OFF,2576,0,
323,30/4/2018 7:03:23 PM,2,Button Change: Detection status of no terminal 2 is to OFF,2578,0,
324,30/4/2018 7:03:23 PM,2,Button Change: Detection status of terminal overload 2 is to OFF,2580,0,
325,30/4/2018 7:03:23 PM,2,Button Change: Detection status of strip error 1 is to OFF,2573,0,
326,30/4/2018 7:03:23 PM,2,Button Change: Strip 2 is to OFF,1025,0,
327,30/4/2018 7:03:23 PM,2,Button Change: Crimp 2 is to OFF,1026,0,
328,30/4/2018 7:03:23 PM,2,Button Change: Detection status of no seal 1 is to OFF,2581,0,
329,30/4/2018 7:03:23 PM,2,Button Change: Detection status of seal insert error 1 is to OFF,2583,0,
330,30/4/2018 7:03:23 PM,2,Button Change: Detection status of strip error 2 is to OFF,2574,0,
331,30/4/2018 7:03:23 PM,1,Work Data Change: Wire Length is from 1123 to 100,257,1123,100
332,30/4/2018 7:03:23 PM,1,Work Data Change: Strip Length 1 is from 3.8 to 0.0,513,3.8,0
333,30/4/2018 7:03:23 PM,1,Work Data Change: Semi-Strip Length 1 is from 3.0 to 0.0,514,3,0
334,30/4/2018 7:03:23 PM,1,Work Data Change: Strip Depth (Open length) is from 0.40 to 1.00,515,0.4,1
335,30/4/2018 7:03:23 PM,1,Work Data Change: Strip Length 2 is from 2.6 to 0.0,769,2.6,0
336,30/4/2018 7:03:23 PM,1,Work Data Change: Crimp Height 1 is from 0.81 to 1.50,1026,0.81,1.5
337,30/4/2018 7:03:23 PM,1,Work Data Change: Crimp Position 1 is from 10.5 to 10.0,1025,10.5,10
338,30/4/2018 7:03:23 PM,1,Work Data Change: Seal 1 Insert Length is from 5.0 to 0.0,1537,5,0
339,30/4/2018 7:03:23 PM,1,Work Data Change: Crimp Height 2 is from 0.88 to 1.50,1282,0.88,1.5
340,30/4/2018 7:03:23 PM,1,Work Data Change: Crimp Position 2 is from 9.6 to 10.0,1281,9.6,10
341,30/4/2018 7:03:23 PM,1,Work Data Change: Seal 1 Insert Back Length is from 0.9 to 0.0,1538,0.9,0
342,30/4/2018 7:03:23 PM,1,Work Data Change: Seal 1 Insert Speed is from 2000 to 2500,1539,2000,2500
343,30/4/2018 7:03:23 PM,1,Work Data Change: Seal 1 Insert Acceleration is from 500 to 100,1540,500,100
344,30/4/2018 7:03:23 PM,1,Work Data Change: Seal 1 Length of the Seal is from 7.0 to 6.0,1541,7,6
345,30/4/2018 7:03:23 PM,1,Work Data Change: Seal 2 Insert Length is from 6.4 to 0.0,1793,6.4,0
346,30/4/2018 7:03:23 PM,1,Work Data Change: Seal 2 Insert Speed is from 1500 to 2500,1795,1500,2500
347,30/4/2018 7:03:53 PM,10,Bank Load: Bank change into 760,760,,
348,30/4/2018 7:03:53 PM,1,Work Data Change: Wire Length Correction 2 is from 0.0 to 1.3,2562,0,1.3
349,30/4/2018 7:03:53 PM,2,Button Change: Strip 1 is to ON,769,1,
350,30/4/2018 7:03:53 PM,2,Button Change: Crimp 1 is to ON,770,1,
351,30/4/2018 7:03:53 PM,2,Button Change: Seal 1 is to ON,771,1,
352,30/4/2018 7:03:53 PM,2,Button Change: Strip 2 is to ON,1025,1,
353,30/4/2018 7:03:53 PM,2,Button Change: Crimp 2 is to ON,1026,1,
354,30/4/2018 7:03:53 PM,2,Button Change: Detection status of no seal 1 is to ON,2581,1,
355,30/4/2018 7:03:53 PM,2,Button Change: Detection status of seal insert error 1 is to ON,2583,1,
356,30/4/2018 7:03:53 PM,1,Work Data Change: Wire Length is from 100 to 1123,257,100,1123
357,30/4/2018 7:03:53 PM,1,Work Data Change: Strip Length 1 is from 0.0 to 3.8,513,0,3.8
358,30/4/2018 7:03:53 PM,2,Button Change: Detection status of strip error 1 is to ON,2573,1,
359,30/4/2018 7:03:53 PM,1,Work Data Change: Strip Depth (Open length) is from 1.00 to 0.40,515,1,0.4
360,30/4/2018 7:03:53 PM,1,Work Data Change: Semi-Strip Length 1 is from 0.0 to 3.0,514,0,3
361,30/4/2018 7:03:53 PM,1,Work Data Change: Strip Length 2 is from 0.0 to 2.6,769,0,2.6
362,30/4/2018 7:03:53 PM,2,Button Change: Detection status of strip error 2 is to ON,2574,1,
363,30/4/2018 7:03:53 PM,1,Work Data Change: Crimp Height 1 is from 1.50 to 0.81,1026,1.5,0.81
364,30/4/2018 7:03:53 PM,1,Work Data Change: Crimp Position 1 is from 10.0 to 10.5,1025,10,10.5
365,30/4/2018 7:03:53 PM,1,Work Data Change: Seal 1 Insert Length is from 0.0 to 5.0,1537,0,5
366,30/4/2018 7:03:53 PM,1,Work Data Change: Crimp Height 2 is from 1.50 to 0.88,1282,1.5,0.88
367,30/4/2018 7:03:53 PM,1,Work Data Change: Crimp Position 2 is from 10.0 to 9.6,1281,10,9.6
368,30/4/2018 7:03:53 PM,1,Work Data Change: Seal 1 Insert Back Length is from 0.0 to 0.9,1538,0,0.9
369,30/4/2018 7:03:53 PM,1,Work Data Change: Seal 1 Insert Speed is from 2500 to 2000,1539,2500,2000
370,30/4/2018 7:03:53 PM,1,Work Data Change: Seal 1 Insert Acceleration is from 100 to 500,1540,100,500
371,30/4/2018 7:03:53 PM,1,Work Data Change: Seal 1 Length of the Seal is from 6.0 to 7.0,1541,6,7
372,30/4/2018 7:03:53 PM,1,Work Data Change: Seal 2 Insert Length is from 0.0 to 6.4,1793,0,6.4
373,30/4/2018 7:03:53 PM,1,Work Data Change: Seal 2 Insert Speed is from 2500 to 1500,1795,2500,1500
374,30/4/2018 7:05:49 PM,1,Work Data Change: Wire Length is from 1123 to 1110,257,1123,1110
375,30/4/2018 7:05:52 PM,2,Button Change: NORMAL is to OFF,257,0,
376,30/4/2018 7:05:52 PM,2,Button Change: TEST is to ON,259,1,
377,30/4/2018 7:05:53 PM,2,Button Change: Crimp 1 Switch is to ON,1281,1,
378,30/4/2018 7:05:53 PM,2,Button Change: Crimp 2 Switch is to ON,1282,1,
379,30/4/2018 7:05:53 PM,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
380,30/4/2018 7:05:53 PM,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
381,30/4/2018 7:05:53 PM,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
382,30/4/2018 7:05:53 PM,2,Button Change: NORMAL is to ON,257,1,
383,30/4/2018 7:05:53 PM,2,Button Change: TEST is to OFF,259,0,
384,30/4/2018 7:05:53 PM,2,Button Change: Detection status of crimp error 2 is to ON,2576,1,
385,30/4/2018 7:05:53 PM,2,Button Change: Detection status of no terminal 2 is to ON,2578,1,
386,30/4/2018 7:05:53 PM,2,Button Change: Detection status of terminal overload 2 is to ON,2580,1,
387,30/4/2018 7:05:53 PM,2,Button Change: NORMAL is to OFF,257,0,
388,30/4/2018 7:05:53 PM,2,Button Change: SAMPLE is to ON,261,1,
389,30/4/2018 7:05:55 PM,3,Error Message: Side 1 terminal overload is Occurred,46,1,
390,30/4/2018 7:05:57 PM,3,Error Message: Side 1 terminal overload is Cancel,46,0,
391,30/4/2018 7:05:58 PM,3,Error Message: Side 1 terminal overload is Occurred,46,1,
392,30/4/2018 7:06:00 PM,3,Error Message: Side 1 terminal overload is Cancel,46,0,
393,30/4/2018 7:06:09 PM,3,Error Message: Side 1 terminal overload is Occurred,46,1,
394,30/4/2018 7:06:09 PM,3,Error Message: Side 1 terminal overload is Cancel,46,0,
395,30/4/2018 7:06:10 PM,3,Error Message: Side 1 terminal overload is Occurred,46,1,
396,30/4/2018 7:06:13 PM,3,Error Message: Side 1 terminal overload is Cancel,46,0,
397,30/4/2018 7:06:24 PM,3,Error Message: Wire joint is Occurred,28,1,
398,30/4/2018 7:06:24 PM,3,Error Message: Wire joint is Cancel,28,0,
399,30/4/2018 7:06:26 PM,3,Error Message: Abnormal feed deflection is Occurred,32,1,
400,30/4/2018 7:06:28 PM,3,Error Message: Abnormal feed deflection is Cancel,32,0,
401,30/4/2018 7:06:44 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
402,30/4/2018 7:06:45 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
403,30/4/2018 7:07:27 PM,2,Button Change: NORMAL is to ON,257,1,
404,30/4/2018 7:07:27 PM,2,Button Change: SAMPLE is to OFF,261,0,
405,30/4/2018 7:07:51 PM,3,Error Message: Wire overload is Occurred,27,1,
406,30/4/2018 7:08:10 PM,3,Error Message: Wire overload is Cancel,27,0,
407,30/4/2018 7:08:14 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
408,30/4/2018 7:08:14 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
409,30/4/2018 7:11:16 PM,1,Work Data Change: Crimp Position 2 is from 9.6 to 9.8,1281,9.6,9.8
410,30/4/2018 7:13:06 PM,3,Error Message: Side 1 terminal overload is Occurred,46,1,
411,30/4/2018 7:13:37 PM,3,Error Message: Side 1 terminal overload is Cancel,46,0,
412,30/4/2018 7:15:34 PM,1,Work Data Change: Wire Length is from 1110 to 2855,257,1110,2855
413,30/4/2018 7:15:37 PM,2,Button Change: NORMAL is to OFF,257,0,
414,30/4/2018 7:15:37 PM,2,Button Change: TEST is to ON,259,1,
415,30/4/2018 7:15:37 PM,2,Button Change: NORMAL is to ON,257,1,
416,30/4/2018 7:15:37 PM,2,Button Change: TEST is to OFF,259,0,
417,30/4/2018 7:15:38 PM,2,Button Change: NORMAL is to OFF,257,0,
418,30/4/2018 7:15:38 PM,2,Button Change: SAMPLE is to ON,261,1,
419,30/4/2018 7:15:44 PM,2,Button Change: NORMAL is to ON,257,1,
420,30/4/2018 7:15:44 PM,2,Button Change: SAMPLE is to OFF,261,0,
421,30/4/2018 7:19:57 PM,3,Error Message: Side 1 No seal is Occurred,47,1,
422,30/4/2018 7:21:34 PM,3,Error Message: Emergency Stop is Occurred,21,1,
423,30/4/2018 7:21:40 PM,3,Error Message: Emergency Stop is Cancel,21,0,
424,30/4/2018 7:21:40 PM,3,Error Message: Side 1 No seal is Cancel,47,0,
425,30/4/2018 7:22:14 PM,2,Button Change: NORMAL is to OFF,257,0,
426,30/4/2018 7:22:14 PM,2,Button Change: SAMPLE is to ON,261,1,
427,30/4/2018 7:22:27 PM,2,Button Change: NORMAL is to ON,257,1,
428,30/4/2018 7:22:27 PM,2,Button Change: SAMPLE is to OFF,261,0,
429,30/4/2018 7:26:15 PM,3,Error Message: Wire overload is Occurred,27,1,
430,30/4/2018 7:26:29 PM,3,Error Message: Feed roller is opened is Occurred,114,1,
431,30/4/2018 7:26:30 PM,3,Error Message: Feed roller is opened is Cancel,114,0,
432,30/4/2018 7:27:32 PM,3,Error Message: Wire overload is Cancel,27,0,
433,30/4/2018 7:27:33 PM,3,Error Message: Side 1 terminal overload is Occurred,46,1,
434,30/4/2018 7:27:35 PM,3,Error Message: Side 1 terminal overload is Cancel,46,0,
435,30/4/2018 7:27:36 PM,3,Error Message: Side 1 terminal overload is Occurred,46,1,
436,30/4/2018 7:27:37 PM,3,Error Message: Side 1 terminal overload is Cancel,46,0,
437,30/4/2018 7:27:37 PM,3,Error Message: Side 1 terminal overload is Occurred,46,1,
438,30/4/2018 7:27:42 PM,3,Error Message: Side 1 terminal overload is Cancel,46,0,
439,30/4/2018 7:27:46 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
440,30/4/2018 7:27:47 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
441,30/4/2018 7:30:49 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
442,30/4/2018 7:30:53 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
443,30/4/2018 7:30:56 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
444,30/4/2018 7:30:57 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
445,30/4/2018 7:36:38 PM,3,Error Message: Side 1 terminal overload is Occurred,46,1,
446,30/4/2018 7:36:40 PM,3,Error Message: Side 1 terminal overload is Cancel,46,0,
447,30/4/2018 7:36:41 PM,3,Error Message: Side 1 terminal overload is Occurred,46,1,
448,30/4/2018 7:36:42 PM,3,Error Message: Side 1 terminal overload is Cancel,46,0,
449,30/4/2018 7:36:53 PM,3,Error Message: Wire joint is Occurred,28,1,
450,30/4/2018 7:36:56 PM,3,Error Message: Wire joint is Cancel,28,0,
451,30/4/2018 7:37:14 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
452,30/4/2018 7:37:15 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
453,30/4/2018 7:44:09 PM,2,Button Change: NORMAL is to OFF,257,0,
454,30/4/2018 7:44:09 PM,2,Button Change: TEST is to ON,259,1,
455,30/4/2018 7:44:10 PM,2,Button Change: NORMAL is to ON,257,1,
456,30/4/2018 7:44:10 PM,2,Button Change: TEST is to OFF,259,0,
457,30/4/2018 7:44:31 PM,1,Work Data Change: Wire Length is from 2855 to 1135,257,2855,1135
458,30/4/2018 7:44:34 PM,2,Button Change: NORMAL is to OFF,257,0,
459,30/4/2018 7:44:34 PM,2,Button Change: TEST is to ON,259,1,
460,30/4/2018 7:44:35 PM,2,Button Change: NORMAL is to ON,257,1,
461,30/4/2018 7:44:35 PM,2,Button Change: TEST is to OFF,259,0,
462,30/4/2018 7:44:39 PM,3,Error Message: Side 1 terminal overload is Occurred,46,1,
463,30/4/2018 7:44:41 PM,3,Error Message: Side 1 terminal overload is Cancel,46,0,
464,30/4/2018 7:44:41 PM,3,Error Message: Side 1 terminal overload is Occurred,46,1,
465,30/4/2018 7:44:42 PM,3,Error Message: Side 1 terminal overload is Cancel,46,0,
466,30/4/2018 7:44:55 PM,3,Error Message: Wire joint is Occurred,28,1,
467,30/4/2018 7:44:55 PM,3,Error Message: Wire joint is Cancel,28,0,
468,30/4/2018 7:44:59 PM,2,Button Change: NORMAL is to OFF,257,0,
469,30/4/2018 7:44:59 PM,2,Button Change: SAMPLE is to ON,261,1,
470,30/4/2018 7:45:03 PM,3,Error Message: Side 1 terminal overload is Occurred,46,1,
471,30/4/2018 7:45:05 PM,3,Error Message: Side 1 terminal overload is Cancel,46,0,
472,30/4/2018 7:45:06 PM,3,Error Message: Side 1 terminal overload is Occurred,46,1,
473,30/4/2018 7:45:06 PM,3,Error Message: Side 1 terminal overload is Cancel,46,0,
474,30/4/2018 7:45:22 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
475,30/4/2018 7:45:23 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
476,30/4/2018 7:45:26 PM,2,Button Change: NORMAL is to ON,257,1,
477,30/4/2018 7:45:26 PM,2,Button Change: SAMPLE is to OFF,261,0,
478,30/4/2018 7:45:33 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
479,30/4/2018 7:45:33 PM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
480,30/4/2018 7:45:36 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
481,30/4/2018 7:45:36 PM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
482,30/4/2018 7:55:52 PM,1,Work Data Change: Wire Length is from 1135 to 2845,257,1135,2845
483,30/4/2018 7:55:59 PM,2,Button Change: NORMAL is to OFF,257,0,
484,30/4/2018 7:55:59 PM,2,Button Change: TEST is to ON,259,1,
485,30/4/2018 7:56:00 PM,2,Button Change: NORMAL is to ON,257,1,
486,30/4/2018 7:56:00 PM,2,Button Change: TEST is to OFF,259,0,
487,30/4/2018 7:56:01 PM,2,Button Change: NORMAL is to OFF,257,0,
488,30/4/2018 7:56:01 PM,2,Button Change: SAMPLE is to ON,261,1,
489,30/4/2018 7:56:04 PM,2,Button Change: NORMAL is to ON,257,1,
490,30/4/2018 7:56:04 PM,2,Button Change: SAMPLE is to OFF,261,0,
491,30/4/2018 7:56:05 PM,3,Error Message: Side 1 terminal overload is Occurred,46,1,
492,30/4/2018 7:56:06 PM,3,Error Message: Side 1 terminal overload is Cancel,46,0,
493,30/4/2018 7:56:17 PM,3,Error Message: Wire joint is Occurred,28,1,
494,30/4/2018 7:56:18 PM,3,Error Message: Wire joint is Cancel,28,0,
495,30/4/2018 7:56:33 PM,2,Button Change: NORMAL is to OFF,257,0,
496,30/4/2018 7:56:33 PM,2,Button Change: SAMPLE is to ON,261,1,
497,30/4/2018 7:56:35 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
498,30/4/2018 7:56:37 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
499,30/4/2018 7:56:39 PM,2,Button Change: NORMAL is to ON,257,1,
500,30/4/2018 7:56:39 PM,2,Button Change: SAMPLE is to OFF,261,0,
501,30/4/2018 7:57:08 PM,3,Error Message: Side 1 terminal overload is Occurred,46,1,
502,30/4/2018 7:57:21 PM,3,Error Message: Side 1 terminal overload is Cancel,46,0,
503,30/4/2018 8:06:49 PM,3,Error Message: Abnormal feed deflection is Occurred,32,1,
504,30/4/2018 8:06:53 PM,3,Error Message: Abnormal feed deflection is Cancel,32,0,
505,30/4/2018 8:07:34 PM,3,Error Message: Wire joint is Occurred,28,1,
506,30/4/2018 8:07:34 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
507,30/4/2018 8:07:35 PM,3,Error Message: Wire joint is Cancel,28,0,
508,30/4/2018 8:07:35 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
509,30/4/2018 8:07:53 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
510,30/4/2018 8:07:53 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
511,30/4/2018 8:09:05 PM,2,Button Change: NORMAL is to OFF,257,0,
512,30/4/2018 8:09:05 PM,2,Button Change: TEST is to ON,259,1,
513,30/4/2018 8:09:08 PM,2,Button Change: NORMAL is to ON,257,1,
514,30/4/2018 8:09:08 PM,2,Button Change: TEST is to OFF,259,0,
515,30/4/2018 8:14:15 PM,2,Button Change: NORMAL is to OFF,257,0,
516,30/4/2018 8:14:15 PM,2,Button Change: SAMPLE is to ON,261,1,
517,30/4/2018 8:16:23 PM,1,Work Data Change: Wire Length is from 2845 to 1060,257,2845,1060
518,30/4/2018 8:16:30 PM,2,Button Change: NORMAL is to ON,257,1,
519,30/4/2018 8:16:30 PM,2,Button Change: SAMPLE is to OFF,261,0,
520,30/4/2018 8:16:34 PM,3,Error Message: Wire joint is Occurred,28,1,
521,30/4/2018 8:16:34 PM,3,Error Message: Wire joint is Cancel,28,0,
522,30/4/2018 8:16:37 PM,2,Button Change: NORMAL is to OFF,257,0,
523,30/4/2018 8:16:37 PM,2,Button Change: SAMPLE is to ON,261,1,
524,30/4/2018 8:16:39 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
525,30/4/2018 8:16:40 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
526,30/4/2018 8:16:43 PM,2,Button Change: NORMAL is to ON,257,1,
527,30/4/2018 8:16:43 PM,2,Button Change: SAMPLE is to OFF,261,0,
528,30/4/2018 8:23:01 PM,3,Error Message: Miss air-transfer: Side 1 seal is Occurred,50,1,
529,30/4/2018 8:24:21 PM,3,Error Message: Emergency Stop is Occurred,21,1,
530,30/4/2018 8:24:46 PM,3,Error Message: Emergency Stop is Cancel,21,0,
531,30/4/2018 8:24:46 PM,3,Error Message: Miss air-transfer: Side 1 seal is Cancel,50,0,
532,30/4/2018 8:24:49 PM,3,Error Message: Defect detection: Side 1 seal miss-insert is Occurred,48,1,
533,30/4/2018 8:24:49 PM,3,Error Message: Defect detection: Side 1 seal miss-insert is Cancel,48,0,
534,30/4/2018 8:24:51 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
535,30/4/2018 8:24:52 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
536,30/4/2018 8:30:12 PM,1,Work Data Change: Wire Length is from 1060 to 2845,257,1060,2845
537,30/4/2018 8:30:19 PM,3,Error Message: Wire joint is Occurred,28,1,
538,30/4/2018 8:30:20 PM,3,Error Message: Wire joint is Cancel,28,0,
539,30/4/2018 8:30:22 PM,2,Button Change: NORMAL is to OFF,257,0,
540,30/4/2018 8:30:22 PM,2,Button Change: SAMPLE is to ON,261,1,
