Date,Unknown,Message,Code,Parameter_from,Parameter_to
2/5/18 9:14,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 9:14,3,Error Message: Defect detection: Side 1 seal miss-insert is Cancel,48,0,
2/5/18 9:14,3,Error Message: Miss air-transfer: Side 1 seal is Cancel,50,0,
2/5/18 9:14,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 9:15,3,Error Message: Miss air-transfer: Side 1 seal is Occurred,50,1,
2/5/18 9:15,3,Error Message: Defect detection: Side 1 seal miss-insert is Occurred,48,1,
2/5/18 9:15,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 9:15,3,Error Message: Defect detection: Side 1 seal miss-insert is Cancel,48,0,
2/5/18 9:15,3,Error Message: Miss air-transfer: Side 1 seal is Cancel,50,0,
2/5/18 9:15,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 9:15,3,Error Message: Defect detection: Side 1 seal miss-insert is Occurred,48,1,
2/5/18 9:15,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 9:15,3,Error Message: Defect detection: Side 1 seal miss-insert is Cancel,48,0,
2/5/18 9:15,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 9:15,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 9:15,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 9:19,3,Error Message: Miss air-transfer: Side 1 seal is Occurred,50,1,
2/5/18 9:19,3,Error Message: Miss air-transfer: Side 1 seal is Cancel,50,0,
2/5/18 9:19,3,Error Message: Defect detection: Side 1 seal miss-insert is Occurred,48,1,
2/5/18 9:19,3,Error Message: Defect detection: Side 1 seal miss-insert is Cancel,48,0,
2/5/18 9:19,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 9:19,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 9:20,3,Error Message: Miss air-transfer: Side 1 seal is Occurred,50,1,
2/5/18 9:20,3,Error Message: Miss air-transfer: Side 1 seal is Cancel,50,0,
2/5/18 9:20,3,Error Message: Defect detection: Side 1 seal miss-insert is Occurred,48,1,
2/5/18 9:20,3,Error Message: Defect detection: Side 1 seal miss-insert is Cancel,48,0,
2/5/18 9:20,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 9:20,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 9:21,1,Work Data Change: Wire Feed Speed 3 is from 4.0 to 6.0,2566,4,
2/5/18 9:24,1,Work Data Change: Wire Feed Speed 3 is from 6.0 to 5.0,2566,6,
2/5/18 9:41,2,Button Change: NORMAL is to OFF,257,0,
2/5/18 9:41,2,Button Change: SAMPLE is to ON,261,1,
2/5/18 9:42,10,Bank Load: Bank change into 990,990,,
2/5/18 9:42,1,Work Data Change: Wire Feed Speed 1 is from 3.0 to 5.0,2564,3,
2/5/18 9:42,1,Work Data Change: Wire Length Correction 1 is from 0.0 to 1.2,2561,0,
2/5/18 9:42,1,Work Data Change: Wire Feed Speed 3 is from 5.0 to 3.0,2566,5,
2/5/18 9:42,1,Work Data Change: Wire Length Correction 3 is from 1.2 to 0.0,2563,1.2,
2/5/18 9:42,2,Button Change: Crimp 1 Switch is to OFF,1281,0,
2/5/18 9:42,2,Button Change: Strip 1 is to OFF,769,0,
2/5/18 9:42,2,Button Change: Crimp 1 is to OFF,770,0,
2/5/18 9:42,2,Button Change: Seal 1 is to OFF,771,0,
2/5/18 9:42,2,Button Change: Detection status of crimp error 1 is to OFF,2575,0,
2/5/18 9:42,2,Button Change: Detection status of no terminal 1 is to OFF,2577,0,
2/5/18 9:42,2,Button Change: Detection status of terminal overload 1 is to OFF,2579,0,
2/5/18 9:42,2,Button Change: Detection status of strip error 1 is to OFF,2573,0,
2/5/18 9:42,2,Button Change: Strip 2 is to OFF,1025,0,
2/5/18 9:42,2,Button Change: Detection status of no seal 1 is to OFF,2581,0,
2/5/18 9:42,2,Button Change: Detection status of seal insert error 1 is to OFF,2583,0,
2/5/18 9:42,2,Button Change: Detection status of strip error 2 is to OFF,2574,0,
2/5/18 9:42,1,Work Data Change: Wire Length is from 1200 to 100,257,1200,
2/5/18 9:42,1,Work Data Change: Strip Depth (Open length) is from 0.35 to 1.00,515,0.35,
2/5/18 9:42,1,Work Data Change: Strip Length 1 is from 3.6 to 0.0,513,3.6,
2/5/18 9:42,1,Work Data Change: Crimp Position 1 is from 10.6 to 10.0,1025,10.6,
2/5/18 9:42,1,Work Data Change: Strip Length 2 is from 6.5 to 0.0,769,6.5,
2/5/18 9:42,1,Work Data Change: Crimp Height 1 is from 1.00 to 1.50,1026,1,
2/5/18 9:42,1,Work Data Change: Crimp Position 2 is from 8.8 to 10.0,1281,8.8,
2/5/18 9:42,1,Work Data Change: Seal 1 Insert Length is from 7.0 to 0.0,1537,7,
2/5/18 9:42,1,Work Data Change: Crimp Height 2 is from 0.88 to 1.50,1282,0.88,
2/5/18 9:42,1,Work Data Change: Seal 1 Insert Back Length is from 1.5 to 0.0,1538,1.5,
2/5/18 9:42,1,Work Data Change: Seal 1 Insert Acceleration is from 500 to 100,1540,500,
2/5/18 9:42,1,Work Data Change: Wire Feed Speed 1 is from 5.0 to 3.0,2564,5,
2/5/18 9:42,1,Work Data Change: Wire Length Correction 1 is from 1.2 to 0.0,2561,1.2,
2/5/18 9:43,2,Button Change: Strip 1 is to ON,769,1,
2/5/18 9:43,2,Button Change: Strip 2 is to ON,1025,1,
2/5/18 9:43,1,Work Data Change: Wire Length is from 100 to 655,257,100,
2/5/18 9:43,1,Work Data Change: Strip Length 1 is from 0.0 to 3.1,513,0,
2/5/18 9:43,2,Button Change: Detection status of strip error 1 is to ON,2573,1,
2/5/18 9:43,1,Work Data Change: Strip Length 2 is from 0.0 to 6.5,769,0,
2/5/18 9:43,2,Button Change: Detection status of strip error 2 is to ON,2574,1,
2/5/18 9:43,1,Work Data Change: Strip Depth (Open length) is from 1.00 to 0.35,515,1,
2/5/18 9:44,2,Button Change: NORMAL is to ON,257,1,
2/5/18 9:44,2,Button Change: SAMPLE is to OFF,261,0,
2/5/18 9:44,1,Work Data Change: Wire Length Correction 3 is from 0.0 to 1.6,2563,0,
2/5/18 9:44,1,Work Data Change: Wire Length is from 655 to 695,257,655,
2/5/18 9:45,10,Bank Load: Bank change into 996,996,,
2/5/18 9:45,2,Button Change: Crimp 1 is to ON,770,1,
2/5/18 9:45,2,Button Change: Seal 1 is to ON,771,1,
2/5/18 9:45,2,Button Change: Detection status of no seal 1 is to ON,2581,1,
2/5/18 9:45,2,Button Change: Detection status of seal insert error 1 is to ON,2583,1,
2/5/18 9:45,1,Work Data Change: Wire Length is from 695 to 1200,257,695,
2/5/18 9:45,1,Work Data Change: Strip Length 1 is from 3.1 to 3.6,513,3.1,
2/5/18 9:45,1,Work Data Change: Crimp Position 1 is from 10.0 to 10.6,1025,10,
2/5/18 9:45,1,Work Data Change: Crimp Height 1 is from 1.50 to 1.00,1026,1.5,
2/5/18 9:45,1,Work Data Change: Crimp Position 2 is from 10.0 to 8.8,1281,10,
2/5/18 9:45,1,Work Data Change: Seal 1 Insert Length is from 0.0 to 7.0,1537,0,
2/5/18 9:45,1,Work Data Change: Seal 1 Insert Back Length is from 0.0 to 1.5,1538,0,
2/5/18 9:45,1,Work Data Change: Crimp Height 2 is from 1.50 to 0.88,1282,1.5,
2/5/18 9:45,1,Work Data Change: Wire Feed Speed 3 is from 3.0 to 5.0,2566,3,
2/5/18 9:45,1,Work Data Change: Seal 1 Insert Acceleration is from 100 to 500,1540,100,
2/5/18 9:45,1,Work Data Change: Wire Length Correction 3 is from 1.6 to 1.2,2563,1.6,
2/5/18 9:45,2,Button Change: Crimp 1 Switch is to ON,1281,1,
2/5/18 9:45,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
2/5/18 9:45,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
2/5/18 9:45,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
2/5/18 9:45,2,Button Change: NORMAL is to OFF,257,0,
2/5/18 9:45,2,Button Change: SAMPLE is to ON,261,1,
2/5/18 9:45,2,Button Change: NORMAL is to ON,257,1,
2/5/18 9:45,2,Button Change: SAMPLE is to OFF,261,0,
2/5/18 9:49,3,Error Message: Feed roller is opened is Occurred,114,1,
2/5/18 9:49,2,Button Change: Wire Loaded is to OFF,1815,0,
2/5/18 9:50,3,Error Message: Feed roller is opened is Cancel,114,0,
2/5/18 9:50,2,Button Change: Wire Loaded is to ON,1815,1,
2/5/18 9:52,1,Work Data Change: Wire Length is from 1200 to 860,257,1200,
2/5/18 9:52,1,Work Data Change: Strip Length 2 is from 6.5 to 3.5,769,6.5,
2/5/18 9:52,2,Button Change: Crimp 2 is to ON,1026,1,
2/5/18 9:52,2,Button Change: Crimp 2 Switch is to ON,1282,1,
2/5/18 9:52,2,Button Change: Detection status of crimp error 2 is to ON,2576,1,
2/5/18 9:52,2,Button Change: Detection status of no terminal 2 is to ON,2578,1,
2/5/18 9:52,2,Button Change: Detection status of terminal overload 2 is to ON,2580,1,
2/5/18 9:52,2,Button Change: NORMAL is to OFF,257,0,
2/5/18 9:52,2,Button Change: SAMPLE is to ON,261,1,
2/5/18 9:52,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 9:52,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 9:53,2,Button Change: NORMAL is to ON,257,1,
2/5/18 9:53,2,Button Change: SAMPLE is to OFF,261,0,
2/5/18 10:04,2,Button Change: NORMAL is to OFF,257,0,
2/5/18 10:04,2,Button Change: SAMPLE is to ON,261,1,
2/5/18 10:05,2,Button Change: NORMAL is to ON,257,1,
2/5/18 10:05,2,Button Change: SAMPLE is to OFF,261,0,
2/5/18 10:16,3,Error Message: Feed roller is opened is Occurred,114,1,
2/5/18 10:16,2,Button Change: Wire Loaded is to OFF,1815,0,
2/5/18 10:17,3,Error Message: Feed roller is opened is Cancel,114,0,
2/5/18 10:17,2,Button Change: Wire Loaded is to ON,1815,1,
2/5/18 10:18,1,Work Data Change: Wire Length is from 860 to 1580,257,860,
2/5/18 10:19,2,Button Change: NORMAL is to OFF,257,0,
2/5/18 10:19,2,Button Change: SAMPLE is to ON,261,1,
2/5/18 10:19,1,Work Data Change: Wire Feed Speed 3 is from 5.0 to 3.0,2566,5,
2/5/18 10:19,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 10:19,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 10:19,2,Button Change: NORMAL is to ON,257,1,
2/5/18 10:19,2,Button Change: SAMPLE is to OFF,261,0,
2/5/18 10:20,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
2/5/18 10:20,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
2/5/18 10:20,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 10:20,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 10:20,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
2/5/18 10:20,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
2/5/18 10:20,2,Button Change: Strip teaching status 1 is to ON,2053,1,
2/5/18 10:20,2,Button Change: Strip teaching status 1 is to OFF,2053,0,
2/5/18 10:20,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 10:20,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 10:20,3,Error Message: Eject the teaching wire. is Occurred,80,1,
2/5/18 10:20,3,Error Message: Eject the teaching wire. is Cancel,80,0,
2/5/18 10:22,3,Error Message: Miss air-transfer: Side 1 seal is Occurred,50,1,
2/5/18 10:22,3,Error Message: Miss air-transfer: Side 1 seal is Cancel,50,0,
2/5/18 10:22,3,Error Message: Miss air-transfer: Side 1 seal is Occurred,50,1,
2/5/18 10:22,3,Error Message: Defect detection: Side 1 seal miss-insert is Occurred,48,1,
2/5/18 10:22,3,Error Message: Defect detection: Side 1 seal miss-insert is Cancel,48,0,
2/5/18 10:22,3,Error Message: Miss air-transfer: Side 1 seal is Cancel,50,0,
2/5/18 10:22,3,Error Message: Miss air-transfer: Side 1 seal is Occurred,50,1,
2/5/18 10:22,3,Error Message: Defect detection: Side 1 seal miss-insert is Occurred,48,1,
2/5/18 10:22,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 10:22,3,Error Message: Defect detection: Side 1 seal miss-insert is Cancel,48,0,
2/5/18 10:22,3,Error Message: Miss air-transfer: Side 1 seal is Cancel,50,0,
2/5/18 10:22,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 10:24,3,Error Message: Defect detection: Side 1 seal miss-insert is Occurred,48,1,
2/5/18 10:24,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 10:24,3,Error Message: Defect detection: Side 1 seal miss-insert is Cancel,48,0,
2/5/18 10:24,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 10:24,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 10:24,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 10:24,3,Error Message: Miss air-transfer: Side 1 seal is Occurred,50,1,
2/5/18 10:24,3,Error Message: Miss air-transfer: Side 1 seal is Cancel,50,0,
2/5/18 10:24,2,Button Change: NORMAL is to OFF,257,0,
2/5/18 10:24,2,Button Change: SAMPLE is to ON,261,1,
2/5/18 10:24,3,Error Message: Defect detection: Side 1 seal miss-insert is Occurred,48,1,
2/5/18 10:24,3,Error Message: Defect detection: Side 1 seal miss-insert is Cancel,48,0,
2/5/18 10:24,2,Button Change: NORMAL is to ON,257,1,
2/5/18 10:24,2,Button Change: SAMPLE is to OFF,261,0,
2/5/18 10:24,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 10:24,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 10:26,1,Work Data Change: Strip Length 1 is from 3.6 to 3.8,513,3.6,
2/5/18 10:30,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
2/5/18 10:30,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 10:30,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
2/5/18 10:30,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 10:32,2,Button Change: NORMAL is to OFF,257,0,
2/5/18 10:32,2,Button Change: SAMPLE is to ON,261,1,
2/5/18 10:32,2,Button Change: NORMAL is to ON,257,1,
2/5/18 10:32,2,Button Change: SAMPLE is to OFF,261,0,
2/5/18 10:34,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
2/5/18 10:35,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
2/5/18 10:35,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 10:35,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
2/5/18 10:35,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 10:35,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
2/5/18 10:35,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 10:35,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 10:41,1,Work Data Change: Wire Length is from 1580 to 1675,257,1580,
2/5/18 10:41,2,Button Change: NORMAL is to OFF,257,0,
2/5/18 10:41,2,Button Change: SAMPLE is to ON,261,1,
2/5/18 10:42,2,Button Change: NORMAL is to ON,257,1,
2/5/18 10:42,2,Button Change: SAMPLE is to OFF,261,0,
2/5/18 10:42,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 10:42,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
2/5/18 10:42,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 10:42,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
2/5/18 10:42,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 10:42,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
2/5/18 10:42,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 10:42,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
2/5/18 10:43,2,Button Change: CFM Teaching status is to ON,1806,1,
2/5/18 10:43,2,Button Change: CFM Teaching status is to OFF,1806,0,
2/5/18 10:43,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
2/5/18 10:43,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 10:43,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
2/5/18 10:43,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 10:45,3,Error Message: Abnormal feed deflection is Occurred,32,1,
2/5/18 10:45,3,Error Message: Abnormal feed deflection is Cancel,32,0,
2/5/18 10:46,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 10:46,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 10:50,3,Error Message: Feed roller is opened is Occurred,114,1,
2/5/18 10:50,2,Button Change: Wire Loaded is to OFF,1815,0,
2/5/18 10:54,2,Button Change: Wire Loaded is to ON,1815,1,
2/5/18 10:54,3,Error Message: Feed roller is opened is Cancel,114,0,
2/5/18 11:02,1,Work Data Change: Wire Length is from 1675 to 1455,257,1675,
2/5/18 11:02,2,Button Change: NORMAL is to OFF,257,0,
2/5/18 11:02,2,Button Change: SAMPLE is to ON,261,1,
2/5/18 11:03,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 11:03,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 11:04,3,Error Message: Abnormal feed deflection is Occurred,32,1,
2/5/18 11:04,3,Error Message: Abnormal feed deflection is Cancel,32,0,
2/5/18 11:05,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 11:05,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 11:05,2,Button Change: NORMAL is to ON,257,1,
2/5/18 11:05,2,Button Change: SAMPLE is to OFF,261,0,
2/5/18 11:06,3,Error Message: Servo Alarm: Feed is Occurred,11,1,
2/5/18 11:06,3,Error Message: Feed roller is opened is Occurred,114,1,
2/5/18 11:06,2,Button Change: Wire Loaded is to OFF,1815,0,
2/5/18 11:06,3,Error Message: Feed roller is opened is Cancel,114,0,
2/5/18 11:06,2,Button Change: Wire Loaded is to ON,1815,1,
2/5/18 11:06,3,Error Message: Servo Alarm: Side 1 slider is Occurred,12,1,
2/5/18 11:06,3,Error Message: Servo Alarm: Side 2 slider is Occurred,15,1,
2/5/18 11:06,3,Error Message: Servo Alarm: Side 1 stripper is Occurred,18,1,
2/5/18 11:06,3,Error Message: Servo Alarm: Side 2 stripper is Occurred,19,1,
2/5/18 11:06,3,Error Message: Servo Alarm: Ejector is Occurred,20,1,
2/5/18 11:06,3,Error Message: Servo Alarm: Swing is Occurred,13,1,
2/5/18 11:06,3,Error Message: Servo Alarm: Transfer is Occurred,16,1,
2/5/18 11:06,3,Error Message: Servo Alarm: Side 1  crimper is Occurred,14,1,
2/5/18 11:06,3,Error Message: Servo Alarm: Side 2 crimper is Occurred,17,1,
2/5/18 11:06,3,Error Message: Emergency Stop is Occurred,21,1,
2/5/18 11:06,3,Error Message: Air pressure drop is Occurred,23,1,
2/5/18 11:06,3,Error Message: Servo Alarm: Feed is Cancel,11,0,
2/5/18 11:06,3,Error Message: Servo Alarm: Side 1 slider is Cancel,12,0,
2/5/18 11:06,3,Error Message: Servo Alarm: Swing is Cancel,13,0,
2/5/18 11:06,3,Error Message: Servo Alarm: Side 1  crimper is Cancel,14,0,
2/5/18 11:06,3,Error Message: Servo Alarm: Side 2 slider is Cancel,15,0,
2/5/18 11:06,3,Error Message: Servo Alarm: Transfer is Cancel,16,0,
2/5/18 11:06,3,Error Message: Servo Alarm: Side 2 crimper is Cancel,17,0,
2/5/18 11:06,3,Error Message: Servo Alarm: Side 1 stripper is Cancel,18,0,
2/5/18 11:06,3,Error Message: Servo Alarm: Side 2 stripper is Cancel,19,0,
2/5/18 11:06,3,Error Message: Servo Alarm: Ejector is Cancel,20,0,
2/5/18 11:06,3,Error Message: Emergency Stop is Cancel,21,0,
2/5/18 11:06,3,Error Message: Air pressure drop is Cancel,23,0,
2/5/18 11:06,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 11:06,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 11:06,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
2/5/18 11:06,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
2/5/18 11:07,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 11:07,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
2/5/18 11:07,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 11:07,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
2/5/18 11:07,2,Button Change: CFM Teaching status is to ON,1806,1,
2/5/18 11:07,3,Error Message: Stop before the waster eject is Occurred,70,1,
2/5/18 11:07,3,Error Message: Stop before the waster eject is Cancel,70,0,
2/5/18 11:07,2,Button Change: CFM Teaching status is to OFF,1806,0,
2/5/18 11:07,3,Error Message: Miss air-transfer: Side 1 seal is Occurred,50,1,
2/5/18 11:07,3,Error Message: Miss air-transfer: Side 1 seal is Cancel,50,0,
